,index,FID,Exit_ID,Longitude,Latitude,County,State,Highway,Type,AADT,Pop_dens,Comm_1mi,Ports_5mi,Ports_10mi,Ports_20mi,Close_nonT,SHAPE,Flood_Zone
641,641,7700,US-64_Wake_NC_Exit_6,-78.44067547,35.78275084,Wake,NC,U.S. Highway 64,Exit/Intersection,62000,866.4332746,0,0,2,14,6.933057492,"{'x': -78.44067546979704, 'y': 35.782750839979315, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
642,642,7701,US-64_Wake_NC_Exit_7,-78.42780986,35.80395093,Wake,NC,U.S. Highway 64,Exit/Intersection,62000,524.9511117,2,0,2,14,7.554147537,"{'x': -78.42780986033677, 'y': 35.80395092999146, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
643,643,7702,US-64_Wake_NC_Exit_8,-78.37477974,35.82466892,Wake,NC,U.S. Highway 64,Exit/Intersection,61000,524.9511117,2,0,0,11,10.66119047,"{'x': -78.3747797395933, 'y': 35.82466892043436, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
644,644,7703,US-64_Wake_NC_Exit_9,-78.32107211,35.83431365,Wake,NC,U.S. Highway 64,Exit/Intersection,61000,461.3791684,21,0,0,4,13.7448747,"{'x': -78.32107211008974, 'y': 35.834313650254785, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
645,645,7704,US-64_Wake_NC_Exit_10,-78.30342873,35.83535383,Wake,NC,U.S. Highway 64,Exit/Intersection,29000,461.3791684,10,0,0,3,14.73351693,"{'x': -78.30342872995186, 'y': 35.83535383041499, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
646,646,7705,US-64_Franklin_NC_Exit_1,-78.26826508,35.86110382,Franklin,NC,U.S. Highway 64,Exit/Intersection,24000,168.9318101,1,0,0,3,17.03053303,"{'x': -78.26826507966967, 'y': 35.861103819985374, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
647,647,7706,US-64_Franklin_NC_Exit_2,-78.22252922,35.87873481,Franklin,NC,U.S. Highway 64,Exit/Intersection,22000,168.9318101,1,0,0,7,16.25843193,"{'x': -78.22252921974763, 'y': 35.878734810163394, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
648,648,7707,US-64_Nash_NC_Exit_2,-78.16365977,35.91607885,Nash,NC,U.S. Highway 64,Exit/Intersection,22000,89.86166941,0,0,0,5,15.28486142,"{'x': -78.16365977038208, 'y': 35.91607884965924, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
649,649,7708,US-64_Nash_NC_Exit_3,-78.09741433,35.93149087,Nash,NC,U.S. Highway 64,Exit/Intersection,23000,120.2206643,0,0,0,5,11.65160728,"{'x': -78.09741432980746, 'y': 35.93149086970794, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
650,650,7709,US-64_Nash_NC_Exit_4,-78.05398088,35.94006321,Nash,NC,U.S. Highway 64,Exit/Intersection,23000,120.2206643,0,0,4,5,9.14561772,"{'x': -78.05398088001357, 'y': 35.940063210149106, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
651,651,7710,US-64_Nash_NC_Exit_5,-77.99119613,35.96997929,Nash,NC,U.S. Highway 64,Exit/Intersection,24000,197.5086296,1,0,4,5,5.356687907,"{'x': -77.99119612959765, 'y': 35.96997929021211, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
652,652,7711,US-64_Nash_NC_Exit_6,-77.97484863,35.98013068,Nash,NC,U.S. Highway 64,Exit/Intersection,33000,197.5086296,13,4,4,5,4.472812352,"{'x': -77.97484863026006, 'y': 35.98013068008686, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
653,653,7712,US-64_Nash_NC_Exit_7,-77.93751185,35.97332648,Nash,NC,U.S. Highway 64,Exit/Intersection,33000,410.3403608,11,4,4,5,2.347478207,"{'x': -77.93751185009177, 'y': 35.973326479633386, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
654,654,7713,US-64_Nash_NC_Exit_8,-77.84723247,35.97565611,Nash,NC,U.S. Highway 64,Exit/Intersection,41000,1098.714851,19,4,4,5,2.724901171,"{'x': -77.84723247030223, 'y': 35.97565611044121, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
655,655,7714,US-64_Nash_NC_Exit_9,-77.8336846,35.97061471,Nash,NC,U.S. Highway 64,Exit/Intersection,37000,1098.714851,26,4,4,5,3.474575815,"{'x': -77.8336846000642, 'y': 35.970614709801055, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
656,656,7715,US-64_Nash_NC_Exit_10,-77.81738946,35.96549913,Nash,NC,U.S. Highway 64,Exit/Intersection,34000,1098.714851,45,4,4,5,4.409921725,"{'x': -77.81738946015543, 'y': 35.965499130380636, 'spatialReference': {'wkid': 4326}}",1% Annual Chance Flood Hazard
657,657,7716,US-64_Nash_NC_Exit_11,-77.7901301,35.95940451,Nash,NC,U.S. Highway 64,Exit/Intersection,41000,883.708936,7,0,4,5,5.978776131,"{'x': -77.79013009972431, 'y': 35.95940451030998, 'spatialReference': {'wkid': 4326}}",0.2% Annual Chance Flood Hazard
658,658,7717,US-64_Nash_NC_Exit_12,-77.80536343,35.96450594,Nash,NC,U.S. Highway 64,Exit/Intersection,38000,1098.714851,37,0,4,5,5.087448465,"{'x': -77.80536342987835, 'y': 35.964505939797334, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
659,659,7718,US-64_Edgecombe_NC_Exit_1,-77.78564548,35.95832743,Edgecombe,NC,U.S. Highway 64,Exit/Intersection,41000,53.11483628,5,0,4,5,6.238441263,"{'x': -77.78564548015476, 'y': 35.9583274300669, 'spatialReference': {'wkid': 4326}}",1% Annual Chance Flood Hazard
660,660,7719,US-64_Edgecombe_NC_Exit_2,-77.75937736,35.94566163,Edgecombe,NC,U.S. Highway 64,Exit/Intersection,24000,1315.563835,7,0,4,5,7.853051389,"{'x': -77.75937735967739, 'y': 35.945661630180155, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
661,661,7720,US-64_Edgecombe_NC_Exit_3,-77.6751617,35.92561216,Edgecombe,NC,U.S. Highway 64,Exit/Intersection,24000,69.54988198,0,0,0,4,12.76954254,"{'x': -77.67516170015233, 'y': 35.92561215977338, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
662,662,7721,US-64_Edgecombe_NC_Exit_4,-77.58771918,35.88608949,Edgecombe,NC,U.S. Highway 64,Exit/Intersection,21000,712.1404311,0,0,0,4,18.25699403,"{'x': -77.58771917959643, 'y': 35.88608949013792, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
663,663,7722,US-64_Edgecombe_NC_Exit_5,-77.54752171,35.88691514,Edgecombe,NC,U.S. Highway 64,Exit/Intersection,17000,712.1404311,12,0,0,0,20.38548638,"{'x': -77.54752170995891, 'y': 35.886915139721964, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
664,664,7723,US-64_Edgecombe_NC_Exit_6,-77.53530995,35.88580189,Edgecombe,NC,U.S. Highway 64,Exit/Intersection,18000,421.3967874,15,0,0,0,21.06384621,"{'x': -77.53530994989421, 'y': 35.88580188964556, 'spatialReference': {'wkid': 4326}}",0.2% Annual Chance Flood Hazard
665,665,7724,US-64_Edgecombe_NC_Exit_7,-77.52355339,35.87042494,Edgecombe,NC,U.S. Highway 64,Exit/Intersection,15000,421.3967874,0,0,0,0,22.01326156,"{'x': -77.52355338977708, 'y': 35.87042493955937, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
666,666,7725,US-64_Edgecombe_NC_Exit_8,-77.50192598,35.8693481,Edgecombe,NC,U.S. Highway 64,Exit/Intersection,15000,23.40721595,0,0,0,0,23.18895738,"{'x': -77.50192597970016, 'y': 35.869348100334605, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
667,667,7726,US-64_Edgecombe_NC_Exit_9,-77.46105097,35.85395754,Edgecombe,NC,U.S. Highway 64,Exit/Intersection,13000,23.40721595,0,0,0,0,25.69994297,"{'x': -77.46105096982637, 'y': 35.853957539908606, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
668,668,7727,US-64_Edgecombe_NC_Exit_10,-77.40651163,35.84277901,Edgecombe,NC,U.S. Highway 64,Exit/Intersection,13000,23.40721595,0,0,0,0,28.84826147,"{'x': -77.40651163020755, 'y': 35.84277901004333, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
669,669,7728,US-64_Edgecombe_NC_Exit_11,-77.3735099,35.83460858,Edgecombe,NC,U.S. Highway 64,Exit/Intersection,13000,23.40721595,0,0,0,0,30.78426889,"{'x': -77.37350989976204, 'y': 35.83460858022187, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
670,670,7729,US-64_Martin_NC_Exit_1,-77.25261572,35.83618161,Martin,NC,U.S. Highway 64,Exit/Intersection,11000,78.19361677,4,0,0,0,37.26692976,"{'x': -77.25261571973965, 'y': 35.836181609593666, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
671,671,7730,US-64_Martin_NC_Exit_2,-77.20570914,35.8436381,Martin,NC,U.S. Highway 64,Exit/Intersection,8800,78.19361677,0,0,0,0,39.69943153,"{'x': -77.20570914036449, 'y': 35.84363810001838, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
672,672,7731,US-64_Martin_NC_Exit_3,-77.18431447,35.83082435,Martin,NC,U.S. Highway 64,Exit/Intersection,8700,53.70852146,0,0,0,0,41.07369527,"{'x': -77.18431447033652, 'y': 35.83082434996385, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
673,673,7732,US-64_Martin_NC_Exit_4,-77.10468791,35.82415224,Martin,NC,U.S. Highway 64,Exit/Intersection,8700,204.3917017,1,0,0,0,45.52792743,"{'x': -77.10468791001898, 'y': 35.8241522401338, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
674,674,7733,US-17_Martin_NC_Exit_1,-77.04286789,35.85580494,Martin,NC,U.S. Highway 17,Exit/Intersection,10000,204.3917017,13,0,0,0,48.49643079,"{'x': -77.04286789024093, 'y': 35.855804939846166, 'spatialReference': {'wkid': 4326}}",0.2% Annual Chance Flood Hazard
675,675,7734,US-17_Bertie_NC_Exit_1,-77.01079304,35.91188707,Bertie,NC,U.S. Highway 17,Exit/Intersection,11000,34.25567627,0,0,0,0,49.78395304,"{'x': -77.01079303976695, 'y': 35.91188707003232, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
676,676,7735,US-17_Bertie_NC_Exit_2,-77.00592967,35.92462513,Bertie,NC,U.S. Highway 17,Exit/Intersection,11000,15.57436332,0,0,0,0,49.98653305,"{'x': -77.00592966981839, 'y': 35.92462513044546, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
677,677,7736,US-17_Bertie_NC_Exit_3,-76.97420014,35.9356158,Bertie,NC,U.S. Highway 17,Exit/Intersection,9300,34.25567627,0,0,0,0,51.71570342,"{'x': -76.97420014012431, 'y': 35.93561580002921, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
678,678,7737,US-17_Bertie_NC_Exit_4,-76.95589816,35.9517066,Bertie,NC,U.S. Highway 17,Exit/Intersection,13000,34.25567627,0,0,0,0,52.69390184,"{'x': -76.95589816037176, 'y': 35.95170659957995, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
679,679,7738,US-17_Bertie_NC_Exit_5,-76.95190259,35.9650178,Bertie,NC,U.S. Highway 17,Exit/Intersection,13000,34.25567627,0,0,0,0,52.89693708,"{'x': -76.95190259033222, 'y': 35.9650177997317, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
680,680,7739,US-17_Bertie_NC_Exit_6,-76.95662956,35.98028277,Bertie,NC,U.S. Highway 17,Exit/Intersection,13000,34.25567627,2,0,0,0,52.62773687,"{'x': -76.95662956010608, 'y': 35.98028276983399, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
681,681,7740,US-17_Bertie_NC_Exit_7,-76.95783916,35.98516999,Bertie,NC,U.S. Highway 17,Exit/Intersection,13000,34.25567627,8,0,0,0,52.56303873,"{'x': -76.95783915994923, 'y': 35.98516998980324, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
682,682,7741,US-17_Bertie_NC_Exit_8,-76.9428422,35.99384965,Bertie,NC,U.S. Highway 17,Exit/Intersection,2900,34.25567627,13,0,0,0,53.4138843,"{'x': -76.9428422004072, 'y': 35.99384964994147, 'spatialReference': {'wkid': 4326}}",1% Annual Chance Flood Hazard
683,683,7742,US-17_Bertie_NC_Exit_9,-76.93301661,35.98964905,Bertie,NC,U.S. Highway 17,Exit/Intersection,6600,34.25567627,10,0,0,0,53.95841263,"{'x': -76.93301660972872, 'y': 35.9896490497639, 'spatialReference': {'wkid': 4326}}",1% Annual Chance Flood Hazard
684,684,7743,US-17_Bertie_NC_Exit_10,-76.92384711,35.99001728,Bertie,NC,U.S. Highway 17,Exit/Intersection,2600,34.25567627,2,0,0,0,54.47256961,"{'x': -76.92384710955645, 'y': 35.9900172798736, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
685,685,7744,US-17_Bertie_NC_Exit_11,-76.8905812,36.0165218,Bertie,NC,U.S. Highway 17,Exit/Intersection,2600,34.25567627,0,0,0,0,56.39656138,"{'x': -76.89058119966262, 'y': 36.01652179974133, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
686,686,7745,US-17_Bertie_NC_Exit_12,-76.84334931,36.01669725,Bertie,NC,U.S. Highway 17,Exit/Intersection,1000,34.86355046,0,0,0,0,59.03972399,"{'x': -76.84334931032237, 'y': 36.01669725027796, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
687,687,7746,US-17_Bertie_NC_Exit_13,-76.84075158,36.01798274,Bertie,NC,U.S. Highway 17,Exit/Intersection,7700,34.86355046,0,0,0,0,59.18926735,"{'x': -76.84075157992146, 'y': 36.017982740311254, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
688,688,7747,US-17_Bertie_NC_Exit_14,-76.83102029,36.01823403,Bertie,NC,U.S. Highway 17,Exit/Intersection,7700,34.25567627,0,0,0,0,59.73454454,"{'x': -76.8310202903541, 'y': 36.01823402977669, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
689,689,7748,US-17_Bertie_NC_Exit_15,-76.81224632,36.02495094,Bertie,NC,U.S. Highway 17,Exit/Intersection,7700,34.86355046,0,0,0,0,60.80837436,"{'x': -76.81224632031137, 'y': 36.02495094023374, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
690,690,7749,US-17_Bertie_NC_Exit_16,-76.78458241,36.03446915,Bertie,NC,U.S. Highway 17,Exit/Intersection,8700,34.86355046,0,0,0,0,59.89403113,"{'x': -76.78458240975039, 'y': 36.034469149831466, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
691,691,7750,US-17_Bertie_NC_Exit_17,-76.73871363,36.03821572,Bertie,NC,U.S. Highway 17,Exit/Intersection,9300,34.86355046,2,0,0,0,58.4047317,"{'x': -76.73871363002996, 'y': 36.03821572007945, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
692,692,7751,US-17_Bertie_NC_Exit_18,-76.70722691,36.04209829,Bertie,NC,U.S. Highway 17,Exit/Intersection,9300,34.86355046,0,0,0,0,57.34618761,"{'x': -76.70722691009377, 'y': 36.0420982903039, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
693,693,7752,US-17_Chowan_NC_Exit_1,-76.68248743,36.05394761,Chowan,NC,U.S. Highway 17,Exit/Intersection,9400,561.5905902,0,0,0,0,55.99480468,"{'x': -76.68248743025066, 'y': 36.053947610094156, 'spatialReference': {'wkid': 4326}}",1% Annual Chance Flood Hazard
694,694,7753,US-17_Chowan_NC_Exit_2,-76.66829538,36.05957603,Chowan,NC,U.S. Highway 17,Exit/Intersection,8200,561.5905902,0,0,0,0,55.29836671,"{'x': -76.66829538012763, 'y': 36.05957602971006, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
695,695,7754,US-17_Chowan_NC_Exit_3,-76.62995967,36.06976834,Chowan,NC,U.S. Highway 17,Exit/Intersection,8000,561.5905902,4,0,0,0,53.76022291,"{'x': -76.6299596699028, 'y': 36.06976833963722, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
696,696,7755,US-17_Chowan_NC_Exit_4,-76.61391648,36.07445189,Chowan,NC,U.S. Highway 17,Exit/Intersection,8000,561.5905902,17,0,0,0,53.10512632,"{'x': -76.61391647956185, 'y': 36.074451890142655, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
697,697,7756,US-17_Chowan_NC_Exit_5,-76.59824089,36.08304391,Chowan,NC,U.S. Highway 17,Exit/Intersection,8500,561.5905902,5,0,0,0,52.21805767,"{'x': -76.5982408898052, 'y': 36.08304391044817, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
698,698,7757,US-17_Chowan_NC_Exit_6,-76.57235041,36.09182175,Chowan,NC,U.S. Highway 17,Exit/Intersection,9800,52.86074589,0,0,0,0,51.11459967,"{'x': -76.57235040994345, 'y': 36.09182174957414, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
699,699,7758,US-17_Chowan_NC_Exit_7,-76.54659877,36.09517817,Chowan,NC,U.S. Highway 17,Exit/Intersection,9800,52.86074589,3,0,0,0,50.38971693,"{'x': -76.5465987701171, 'y': 36.09517816963688, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
700,700,7759,US-17_Perquimans_NC_Exit_1,-76.53460953,36.09849066,Perquimans,NC,U.S. Highway 17,Exit/Intersection,9300,100.8990614,3,0,0,0,49.94918821,"{'x': -76.53460953020561, 'y': 36.09849065961629, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
701,701,7760,US-17_Perquimans_NC_Exit_2,-76.52392534,36.10750104,Perquimans,NC,U.S. Highway 17,Exit/Intersection,11000,100.8990614,0,0,0,0,49.1664365,"{'x': -76.52392533968265, 'y': 36.10750104004103, 'spatialReference': {'wkid': 4326}}",1% Annual Chance Flood Hazard
702,702,7761,US-17_Perquimans_NC_Exit_3,-76.50299479,36.12487763,Perquimans,NC,U.S. Highway 17,Exit/Intersection,11000,60.14927559,0,0,0,0,47.65891816,"{'x': -76.50299478997755, 'y': 36.12487762999865, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
703,703,7762,US-17_Perquimans_NC_Exit_4,-76.49378923,36.13246859,Perquimans,NC,U.S. Highway 17,Exit/Intersection,11000,100.8990614,1,0,0,0,47.00284243,"{'x': -76.49378922968918, 'y': 36.13246858975367, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
704,704,7763,US-17_Perquimans_NC_Exit_5,-76.48983437,36.1417209,Perquimans,NC,U.S. Highway 17,Exit/Intersection,12000,60.14927559,1,0,0,0,46.32787434,"{'x': -76.48983437016, 'y': 36.141720900399264, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
705,705,7764,US-17_Perquimans_NC_Exit_6,-76.47574436,36.16586495,Perquimans,NC,U.S. Highway 17,Exit/Intersection,12000,60.14927559,0,0,0,0,44.50334999,"{'x': -76.47574435981431, 'y': 36.165864949907586, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
706,706,7765,US-17_Perquimans_NC_Exit_7,-76.46695004,36.1710265,Perquimans,NC,U.S. Highway 17,Exit/Intersection,13000,100.8990614,4,0,0,0,44.01862581,"{'x': -76.46695003971251, 'y': 36.17102649997304, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
707,707,7766,US-17_Perquimans_NC_Exit_8,-76.46144852,36.17814587,Perquimans,NC,U.S. Highway 17,Exit/Intersection,13000,100.8990614,8,0,0,0,43.4598978,"{'x': -76.46144851983331, 'y': 36.17814586963624, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
708,708,7767,US-17_Perquimans_NC_Exit_9,-76.44776457,36.20401895,Perquimans,NC,U.S. Highway 17,Exit/Intersection,14000,40.22063763,3,0,0,0,41.53212945,"{'x': -76.44776456957919, 'y': 36.20401895031438, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
709,709,7768,US-17_Perquimans_NC_Exit_10,-76.43091285,36.21284764,Perquimans,NC,U.S. Highway 17,Exit/Intersection,15000,40.22063763,1,0,0,0,40.68916127,"{'x': -76.43091285004795, 'y': 36.212847639806796, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
710,710,7769,US-17_Perquimans_NC_Exit_11,-76.40805372,36.20788378,Perquimans,NC,U.S. Highway 17,Exit/Intersection,15000,40.22063763,0,0,0,0,40.70235623,"{'x': -76.40805372040285, 'y': 36.207883779612814, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
711,711,7770,US-17_Perquimans_NC_Exit_12,-76.39269038,36.21344836,Perquimans,NC,U.S. Highway 17,Exit/Intersection,14000,40.22063763,0,0,0,0,40.13568086,"{'x': -76.3926903797572, 'y': 36.21344835995387, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
712,712,7771,US-17_Perquimans_NC_Exit_13,-76.3762243,36.22224968,Perquimans,NC,U.S. Highway 17,Exit/Intersection,14000,40.22063763,0,0,0,0,39.35218834,"{'x': -76.37622430031115, 'y': 36.222249680378525, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
713,713,7772,US-17_Perquimans_NC_Exit_14,-76.34959204,36.2295687,Perquimans,NC,U.S. Highway 17,Exit/Intersection,14000,40.22063763,0,0,0,0,38.588555,"{'x': -76.34959203984073, 'y': 36.22956870043521, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
714,714,7773,US-17_Pasquotank_NC_Exit_1,-76.32602393,36.24710132,Pasquotank,NC,U.S. Highway 17,Exit/Intersection,18000,194.0867185,4,0,0,0,37.1982902,"{'x': -76.32602392966061, 'y': 36.24710132006993, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
715,715,7774,US-17_Pasquotank_NC_Exit_2,-76.30651501,36.25699945,Pasquotank,NC,U.S. Highway 17,Exit/Intersection,13000,194.0867185,4,0,0,0,36.39010861,"{'x': -76.30651501025949, 'y': 36.2569994500646, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
716,716,7775,US-17_Pasquotank_NC_Exit_3,-76.30277839,36.26039314,Pasquotank,NC,U.S. Highway 17,Exit/Intersection,13000,194.0867185,2,0,0,0,36.13569451,"{'x': -76.30277839011057, 'y': 36.26039313983159, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
717,717,7776,US-17_Pasquotank_NC_Exit_4,-76.28930961,36.27162932,Pasquotank,NC,U.S. Highway 17,Exit/Intersection,13000,194.0867185,0,0,0,0,35.29497328,"{'x': -76.28930960985059, 'y': 36.2716293198373, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
718,718,7777,US-17_Pasquotank_NC_Exit_5,-76.28119883,36.27811132,Pasquotank,NC,U.S. Highway 17,Exit/Intersection,13000,194.0867185,2,0,0,0,34.81457378,"{'x': -76.28119883026176, 'y': 36.278111320181324, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
